date,home_team,away_team,home_score,away_score,home_elo_before,away_elo_before,home_elo_after,away_elo_after,k_factor
2022-06-06,Andorra,Moldova,0.0,0.0,1367.3683036860991,1345.7887321551882,1366.9030692916522,1346.2539665496352,15.0
2022-06-06,Croatia,France,1.0,1.0,1587.1140601672698,1716.433678123327,1589.783496301809,1713.7642419887877,15.0
2022-06-06,Iceland,Albania,1.0,1.0,1436.4934960056269,1508.9765362013618,1438.03585653302,1507.4341756739686,15.0
2022-06-06,Belarus,Azerbaijan,0.0,0.0,1419.1490428428085,1369.1883998211988,1418.0779283285065,1370.2595143355009,15.0
2022-06-06,Slovakia,Kazakhstan,0.0,1.0,1506.6214620595172,1423.2963043282973,1497.3564547765045,1432.56131161131,15.0
2022-06-06,Latvia,Liechtenstein,1.0,0.0,1424.4768550660299,1329.6861818587454,1429.9799372342566,1324.1830996905187,15.0
2022-06-06,South Korea,Chile,2.0,0.0,1607.265102272954,1468.1769253408222,1608.8145284303657,1466.6274991834105,5.0
2022-06-06,Japan,Brazil,0.0,1.0,1614.7824902570653,1713.5455899615035,1612.9746053148192,1715.3534749037497,5.0
2022-06-06,Aruba,Saint Martin,3.0,0.0,1476.82878534495,1497.5350777405636,1476.82878534495,1497.5350777405636,0.0
2022-06-07,Senegal,Rwanda,1.0,0.0,1557.4593225675083,1467.6829335480093,1557.4593225675083,1467.6829335480093,0.0
2022-06-07,Zambia,Comoros,2.0,1.0,1487.8891939846203,1494.9384988839645,1487.8891939846203,1494.9384988839645,0.0
2022-06-07,Jamaica,Suriname,3.0,1.0,1453.0473584689742,1525.2961633590548,1453.0473584689742,1525.2961633590548,0.0
2022-06-07,Eswatini,Burkina Faso,1.0,3.0,1493.4298056497514,1532.6244876510843,1493.4298056497514,1532.6244876510843,0.0
2022-06-07,Guyana,Bermuda,2.0,1.0,1474.2976769056154,1485.5234947700847,1474.2976769056154,1485.5234947700847,0.0
2022-06-07,Cape Verde,Togo,2.0,0.0,1527.9606628177316,1514.9848170366952,1527.9606628177316,1514.9848170366952,0.0
2022-06-07,Grenada,El Salvador,2.0,2.0,1465.792911547681,1466.445846357949,1465.792911547681,1466.445846357949,0.0
2022-06-07,Haiti,Montserrat,3.0,2.0,1500.631610244561,1523.399582954018,1500.631610244561,1523.399582954018,0.0
2022-06-07,Germany,England,1.0,1.0,1611.1510552369998,1684.0166065575827,1612.7013219326618,1682.4663398619207,15.0
2022-06-07,Italy,Hungary,2.0,1.0,1661.8809604570902,1553.1914819794308,1667.1083658946923,1547.9640765418287,15.0
2022-06-07,Finland,Montenegro,2.0,0.0,1526.5366376571199,1475.8878716043032,1532.95097591882,1469.473533342603,15.0
2022-06-07,Bosnia and Herzegovina,Romania,1.0,0.0,1475.0417172582559,1512.0203557319585,1483.336964747592,1503.7251082426224,15.0
2022-06-07,Faroe Islands,Luxembourg,0.0,1.0,1384.8220506031653,1445.0010733137672,1378.6082819694363,1451.214841947496,15.0
2022-06-07,Lithuania,Turkey,0.0,6.0,1371.3864505801314,1535.3486311863069,1367.184577178723,1539.5505045877153,15.0
2022-06-07,United Arab Emirates,Australia,1.0,2.0,1543.06114863822,1559.0870024997905,1531.1373165150446,1571.0108346229658,25.0
2022-06-08,Bahrain,Bangladesh,2.0,0.0,1550.7639517897594,1442.3600561572252,1550.7639517897594,1442.3600561572252,0.0
2022-06-08,Uzbekistan,Sri Lanka,3.0,0.0,1514.076018245477,1417.3696064505405,1514.076018245477,1417.3696064505405,0.0
2022-06-08,Thailand,Maldives,3.0,0.0,1491.5459351538389,1466.228677920568,1491.5459351538389,1466.228677920568,0.0
2022-06-08,Mongolia,Palestine,0.0,1.0,1449.252049672685,1485.705571132683,1449.252049672685,1485.705571132683,0.0
2022-06-08,Kuwait,Indonesia,1.0,2.0,1502.7233383523615,1432.987277855994,1502.7233383523615,1432.987277855994,0.0
2022-06-08,Jordan,Nepal,2.0,0.0,1522.933810799698,1448.4108384372062,1522.933810799698,1448.4108384372062,0.0
2022-06-08,Malaysia,Turkmenistan,3.0,1.0,1525.5539097665292,1510.066899102126,1525.5539097665292,1510.066899102126,0.0
2022-06-08,Tajikistan,Myanmar,4.0,0.0,1489.3380341235625,1437.4915044341087,1489.3380341235625,1437.4915044341087,0.0
2022-06-08,Philippines,Yemen,0.0,0.0,1491.5514289262592,1445.9374952673536,1491.5514289262592,1445.9374952673536,0.0
2022-06-08,Hong Kong,Afghanistan,2.0,1.0,1453.954553105676,1464.44598873775,1453.954553105676,1464.44598873775,0.0
2022-06-08,India,Cambodia,2.0,0.0,1469.8662392242306,1443.0614952384412,1469.8662392242306,1443.0614952384412,0.0
2022-06-08,Sudan,DR Congo,2.0,1.0,1468.962898823973,1500.6491891056673,1468.962898823973,1500.6491891056673,0.0
2022-06-08,Kyrgyzstan,Singapore,2.0,1.0,1485.8646735835196,1468.2910472612184,1485.8646735835196,1468.2910472612184,0.0
2022-06-08,Uganda,Niger,1.0,1.0,1508.5768814075218,1483.3237728816923,1508.5768814075218,1483.3237728816923,0.0
2022-06-08,Tanzania,Algeria,0.0,2.0,1493.297979532926,1560.0237875053933,1493.297979532926,1560.0237875053933,0.0
2022-06-08,Scotland,Armenia,2.0,0.0,1544.9412116896976,1480.0301529607245,1551.056072607975,1473.9152920424472,15.0
2022-06-08,Gabon,Mauritania,0.0,0.0,1484.0603097477538,1463.4361888849755,1484.0603097477538,1463.4361888849755,0.0
2022-06-08,Congo,Gambia,1.0,0.0,1462.6841039827025,1481.7222681630744,1462.6841039827025,1481.7222681630744,0.0
2022-06-08,Benin,Mozambique,0.0,1.0,1518.1412325610474,1483.7399866211322,1518.1412325610474,1483.7399866211322,0.0
2022-06-08,Wales,Netherlands,1.0,2.0,1587.707667518913,1639.7335116452389,1581.3224161452658,1646.118763018886,15.0
2022-06-08,Republic of Ireland,Ukraine,0.0,1.0,1486.7683964664393,1564.6802715801364,1480.922623115567,1570.5260449310088,15.0
2022-06-08,Belgium,Poland,6.0,1.0,1714.7564696530826,1562.3698447613674,1719.1628201370957,1557.9634942773544,15.0
2022-06-09,Aruba,Saint Kitts and Nevis,2.0,3.0,1476.82878534495,1493.8731987477215,1476.82878534495,1493.8731987477215,0.0
2022-06-09,Guinea-Bissau,São Tomé and Príncipe,5.0,1.0,1500.5068319839315,1473.2261195165984,1500.5068319839315,1473.2261195165984,0.0
2022-06-09,Nigeria,Sierra Leone,2.0,1.0,1501.5097927735037,1495.3586066445469,1501.5097927735037,1495.3586066445469,0.0
2022-06-09,Burundi,Cameroon,0.0,1.0,1501.693143564353,1552.6606009832624,1501.693143564353,1552.6606009832624,0.0
2022-06-09,Guinea,Malawi,1.0,0.0,1471.146054926274,1460.9100571808117,1471.146054926274,1460.9100571808117,0.0
2022-06-09,Ethiopia,Egypt,2.0,0.0,1480.3391555349995,1489.097581896812,1480.3391555349995,1489.097581896812,0.0
2022-06-09,Antigua and Barbuda,Cuba,0.0,2.0,1507.5319217180077,1499.2805817477436,1507.5319217180077,1499.2805817477436,0.0
2022-06-09,Panama,Martinique,5.0,0.0,1500.1440554262335,1502.5178591969404,1500.1440554262335,1502.5178591969404,0.0
2022-06-09,Canada,Curaçao,4.0,0.0,1600.912409574436,1515.4593736523925,1600.912409574436,1515.4593736523925,0.0
2022-06-09,Barbados,Guadeloupe,0.0,1.0,1483.73132181388,1492.703396477597,1483.73132181388,1492.703396477597,0.0
2022-06-09,Lesotho,Ivory Coast,0.0,0.0,1492.9932910395594,1541.0166958987859,1492.9932910395594,1541.0166958987859,0.0
2022-06-09,Belize,French Guiana,1.0,1.0,1489.0071340329505,1500.000128507252,1489.0071340329505,1500.000128507252,0.0
2022-06-09,Morocco,South Africa,2.0,1.0,1548.2146963399664,1535.2162705804712,1548.2146963399664,1535.2162705804712,0.0
2022-06-09,South Sudan,Mali,1.0,3.0,1480.0882303536591,1537.5352496752291,1480.0882303536591,1537.5352496752291,0.0
2022-06-09,Norway,Slovenia,0.0,0.0,1577.8343145664921,1497.448953531194,1576.1293714759265,1499.1538966217597,15.0
2022-06-09,Gibraltar,Bulgaria,1.0,1.0,1334.2044333066585,1439.2865680802252,1336.406086287574,1437.0849150993097,15.0
2022-06-09,Portugal,Czech Republic,2.0,0.0,1628.6294873393786,1562.4540085364422,1634.718002365081,1556.3654935107397,15.0
2022-06-09,Switzerland,Spain,0.0,1.0,1584.165028110527,1660.741448068289,1578.2918059454248,1666.614670233391,15.0
2022-06-09,Dominica,Saint Lucia,0.0,1.0,1490.246923433931,1497.5665758664882,1490.246923433931,1497.5665758664882,0.0
2022-06-09,Kosovo,Northern Ireland,3.0,2.0,1470.3451001492085,1455.404901999229,1477.5227886864675,1448.22721346197,15.0
2022-06-09,Greece,Cyprus,3.0,0.0,1538.8345422869634,1393.8923767826159,1543.3754201501242,1389.351498919455,15.0
2022-06-09,Sweden,Serbia,0.0,1.0,1574.842957807481,1588.8992685033538,1567.646222222585,1596.0960040882499,15.0
2022-06-09,North Macedonia,Georgia,0.0,3.0,1530.4262282723585,1502.7090842680868,1522.329171694929,1510.8061408455162,15.0
2022-06-09,Malta,Estonia,1.0,2.0,1391.1252876692167,1385.1616011672597,1383.4965637894456,1392.7903250470308,15.0
2022-06-09,New Zealand,Oman,0.0,0.0,1553.6973720367707,1555.5399605734037,1553.7106304027723,1555.5267022074022,5.0
2022-06-09,Saudi Arabia,Venezuela,0.0,1.0,1607.3134999305585,1400.3027813825552,1603.4783202116794,1404.1379611014343,5.0
2022-06-09,Cayman Islands,Puerto Rico,0.0,3.0,1464.3499462246332,1509.7516810683865,1464.3499462246332,1509.7516810683865,0.0
2022-06-09,San Marino,Iceland,0.0,1.0,1285.1012127201088,1438.03585653302,1283.6356994723528,1439.501369780776,5.0
2022-06-10,Austria,France,1.0,1.0,1542.3806365027956,1713.7642419887877,1545.8067652488621,1710.3381132427212,15.0
2022-06-10,Albania,Israel,1.0,2.0,1507.4341756739686,1492.5787962183015,1499.613691807578,1500.399280084692,15.0
2022-06-10,United States,Grenada,5.0,0.0,1550.9579451897703,1465.792911547681,1550.9579451897703,1465.792911547681,0.0
2022-06-10,Saint Vincent and the Grenadines,Trinidad and Tobago,0.0,2.0,1471.4464611424742,1511.6879423014773,1471.4464611424742,1511.6879423014773,0.0
2022-06-10,Bahamas,Nicaragua,0.0,2.0,1466.3484496518975,1509.8504048330253,1466.3484496518975,1509.8504048330253,0.0
2022-06-10,Dominican Republic,Guatemala,1.0,1.0,1508.2016665511771,1551.0048347382105,1508.2016665511771,1551.0048347382105,0.0
2022-06-10,Denmark,Croatia,0.0,1.0,1651.824199889078,1589.783496301809,1642.9989990681438,1598.6086971227433,15.0
2022-06-10,Andorra,Liechtenstein,2.0,1.0,1366.9030692916522,1324.1830996905187,1373.4855040826428,1317.600664899528,15.0
2022-06-10,Belarus,Kazakhstan,1.0,1.0,1418.0779283285065,1432.56131161131,1418.3903963110658,1432.2488436287506,15.0
2022-06-10,South Korea,Paraguay,2.0,2.0,1608.8145284303657,1450.5955137231597,1607.7487277843766,1451.6613143691488,5.0
2022-06-10,Chile,Tunisia,0.0,2.0,1466.6274991834105,1535.579977033928,1466.6274991834105,1535.579977033928,0.0
2022-06-10,Japan,Ghana,4.0,1.0,1612.9746053148192,1532.2981268151723,1612.9746053148192,1532.2981268151723,0.0
2022-06-10,Moldova,Latvia,2.0,4.0,1346.2539665496352,1429.9799372342566,1340.5271446732763,1435.7067591106154,15.0
2022-06-10,Azerbaijan,Slovakia,0.0,1.0,1370.2595143355009,1497.3564547765045,1365.3869533346815,1502.2290157773239,15.0
2022-06-11,Kuwait,Nepal,4.0,1.0,1502.7233383523615,1448.4108384372062,1502.7233383523615,1448.4108384372062,0.0
2022-06-11,Indonesia,Jordan,0.0,1.0,1432.987277855994,1522.933810799698,1432.987277855994,1522.933810799698,0.0
2022-06-11,Mongolia,Philippines,0.0,1.0,1449.252049672685,1491.5514289262592,1449.252049672685,1491.5514289262592,0.0
2022-06-11,Montserrat,Bermuda,3.0,2.0,1523.399582954018,1485.5234947700847,1523.399582954018,1485.5234947700847,0.0
2022-06-11,Uzbekistan,Maldives,4.0,0.0,1514.076018245477,1466.228677920568,1514.076018245477,1466.228677920568,0.0
2022-06-11,Cambodia,Hong Kong,0.0,3.0,1443.0614952384412,1453.954553105676,1443.0614952384412,1453.954553105676,0.0
2022-06-11,Malaysia,Bahrain,1.0,2.0,1525.5539097665292,1550.7639517897594,1525.5539097665292,1550.7639517897594,0.0
2022-06-11,Guyana,Haiti,2.0,6.0,1474.2976769056154,1500.631610244561,1474.2976769056154,1500.631610244561,0.0
2022-06-11,Singapore,Tajikistan,0.0,1.0,1468.2910472612184,1489.3380341235625,1468.2910472612184,1489.3380341235625,0.0
2022-06-11,Kyrgyzstan,Myanmar,2.0,0.0,1485.8646735835196,1437.4915044341087,1485.8646735835196,1437.4915044341087,0.0
2022-06-11,Mexico,Suriname,3.0,0.0,1565.472462713088,1525.2961633590548,1565.472462713088,1525.2961633590548,0.0
2022-06-11,India,Afghanistan,2.0,1.0,1469.8662392242306,1464.44598873775,1469.8662392242306,1464.44598873775,0.0
2022-06-11,Bangladesh,Turkmenistan,1.0,2.0,1442.3600561572252,1510.066899102126,1442.3600561572252,1510.066899102126,0.0
2022-06-11,Sri Lanka,Thailand,0.0,2.0,1417.3696064505405,1491.5459351538389,1417.3696064505405,1491.5459351538389,0.0
2022-06-11,Yemen,Palestine,0.0,5.0,1445.9374952673536,1485.705571132683,1445.9374952673536,1485.705571132683,0.0
2022-06-11,Republic of Ireland,Scotland,3.0,0.0,1480.922623115567,1551.056072607975,1489.9163417500672,1542.0623539734747,15.0
2022-06-11,United States Virgin Islands,Bonaire,0.0,2.0,1452.4082019773748,1500.0,1452.4082019773748,1500.0,0.0
2022-06-11,Sint Maarten,Turks and Caicos Islands,8.0,2.0,1497.5711779418527,1459.0748116358911,1497.5711779418527,1459.0748116358911,0.0
2022-06-11,England,Italy,0.0,0.0,1682.4663398619207,1667.1083658946923,1682.1350271082636,1667.4396786483494,15.0
2022-06-11,Wales,Belgium,1.0,1.0,1581.3224161452658,1719.1628201370957,1584.1510650853102,1716.3341711970513,15.0
2022-06-11,Netherlands,Poland,2.0,2.0,1646.118763018886,1557.9634942773544,1644.2555913947956,1559.8266659014448,15.0
2022-06-11,Ukraine,Armenia,3.0,0.0,1570.5260449310088,1473.9152920424472,1575.992674020453,1468.448662953003,15.0
2022-06-11,Hungary,Germany,1.0,1.0,1547.9640765418287,1612.7013219326618,1549.3455912041698,1611.3198072703208,15.0
2022-06-11,Montenegro,Bosnia and Herzegovina,1.0,1.0,1469.473533342603,1483.336964747592,1469.772640838217,1483.037857251978,15.0
2022-06-11,Romania,Finland,1.0,0.0,1503.7251082426224,1532.95097591882,1511.8545154539856,1524.8215687074567,15.0
2022-06-11,Luxembourg,Turkey,0.0,2.0,1451.214841947496,1539.5505045877153,1445.5816668942089,1545.1836796410025,15.0
2022-06-11,Ecuador,Cape Verde,1.0,0.0,1501.0633500408862,1527.9606628177316,1503.7565060348102,1525.2675068238077,5.0
2022-06-11,Uruguay,Panama,5.0,0.0,1584.2899408623002,1500.1440554262335,1586.1960296664988,1498.237966622035,5.0
2022-06-11,Faroe Islands,Lithuania,2.0,1.0,1378.6082819694363,1367.184577178723,1385.861770306659,1359.9310888415002,15.0
2022-06-12,Spain,Czech Republic,2.0,0.0,1666.614670233391,1556.3654935107397,1671.8115399754877,1551.168623768643,15.0
2022-06-12,Martinique,Panama,0.0,0.0,1502.5178591969404,1498.237966622035,1502.5178591969404,1498.237966622035,0.0
2022-06-12,Cuba,Antigua and Barbuda,3.0,1.0,1499.2805817477436,1507.5319217180077,1499.2805817477436,1507.5319217180077,0.0
2022-06-12,Guadeloupe,Barbados,2.0,1.0,1492.703396477597,1483.73132181388,1492.703396477597,1483.73132181388,0.0
2022-06-12,Saint Kitts and Nevis,Saint Martin,1.0,1.0,1493.8731987477215,1497.5350777405636,1493.8731987477215,1497.5350777405636,0.0
2022-06-12,Saint Lucia,Anguilla,2.0,0.0,1497.5665758664882,1446.8165262435439,1497.5665758664882,1446.8165262435439,0.0
2022-06-12,Switzerland,Portugal,1.0,0.0,1578.2918059454248,1634.718002365081,1586.9992658435126,1626.0105424669932,15.0
2022-06-12,Puerto Rico,British Virgin Islands,6.0,0.0,1509.7516810683865,1455.1193946695182,1509.7516810683865,1455.1193946695182,0.0
2022-06-12,North Macedonia,Gibraltar,4.0,0.0,1522.329171694929,1336.406086287574,1526.1594782941236,1332.5757796883795,15.0
2022-06-12,Northern Ireland,Cyprus,2.0,2.0,1448.22721346197,1389.351498919455,1446.9683062490046,1390.6104061324204,15.0
2022-06-12,Greece,Kosovo,2.0,0.0,1543.3754201501242,1477.5227886864675,1549.4706587305172,1471.4275501060745,15.0
2022-06-12,Georgia,Bulgaria,0.0,0.0,1510.8061408455162,1437.0849150993097,1509.238201162855,1438.652854781971,15.0
2022-06-12,Malta,San Marino,1.0,0.0,1383.4965637894456,1283.6356994723528,1388.898356895997,1278.2339063658014,15.0
2022-06-12,Iran,Algeria,1.0,2.0,1631.8653163877857,1560.0237875053933,1628.855618713448,1563.033485179731,5.0
2022-06-12,Slovenia,Serbia,2.0,2.0,1499.1538966217597,1596.0960040882499,1501.19389291701,1594.0560077929995,15.0
2022-06-12,Norway,Sweden,3.0,2.0,1576.1293714759265,1567.646222222585,1583.4462843607944,1560.3293093377172,15.0
2022-06-13,Honduras,Canada,2.0,1.0,1392.7506954064904,1600.912409574436,1392.7506954064904,1600.912409574436,0.0
2022-06-13,Trinidad and Tobago,Saint Vincent and the Grenadines,4.0,1.0,1511.6879423014773,1471.4464611424742,1511.6879423014773,1471.4464611424742,0.0
2022-06-13,Australia,Peru,0.0,0.0,1571.0108346229658,1513.2986186954436,1568.9533594755392,1515.3560938428702,25.0
2022-06-13,São Tomé and Príncipe,Nigeria,0.0,10.0,1473.2261195165984,1501.5097927735037,1473.2261195165984,1501.5097927735037,0.0
2022-06-13,Sierra Leone,Guinea-Bissau,2.0,2.0,1495.3586066445469,1500.5068319839315,1495.3586066445469,1500.5068319839315,0.0
2022-06-13,Morocco,Liberia,2.0,0.0,1548.2146963399664,1457.4686528242007,1548.2146963399664,1457.4686528242007,0.0
2022-06-13,Nicaragua,Bahamas,4.0,0.0,1509.8504048330253,1466.3484496518975,1509.8504048330253,1466.3484496518975,0.0
2022-06-13,Kazakhstan,Slovakia,2.0,1.0,1432.2488436287506,1502.2290157773239,1441.239384470967,1493.2384749351074,15.0
2022-06-13,Guatemala,Dominican Republic,2.0,0.0,1551.0048347382105,1508.2016665511771,1551.0048347382105,1508.2016665511771,0.0
2022-06-13,Albania,Estonia,0.0,0.0,1499.613691807578,1392.7903250470308,1498.868374910761,1393.5356419438478,5.0
2022-06-13,Iceland,Israel,2.0,2.0,1439.501369780776,1500.399280084692,1440.8026577999601,1499.097992065508,15.0
2022-06-13,Azerbaijan,Belarus,2.0,0.0,1365.3869533346815,1418.3903963110658,1374.0223302398058,1409.7550194059415,15.0
2022-06-13,Denmark,Austria,2.0,0.0,1642.9989990681438,1545.8067652488621,1648.4540038098885,1540.3517605071174,15.0
2022-06-13,France,Croatia,0.0,1.0,1710.3381132427212,1598.6086971227433,1700.5060806750178,1608.4407296904467,15.0
2022-06-14,Mongolia,Yemen,2.0,0.0,1449.252049672685,1445.9374952673536,1449.252049672685,1445.9374952673536,0.0
2022-06-14,Costa Rica,New Zealand,1.0,0.0,1516.6665349697375,1553.7106304027723,1530.4942759315443,1539.8828894409655,25.0
2022-06-14,Kuwait,Jordan,0.0,3.0,1502.7233383523615,1522.933810799698,1502.7233383523615,1522.933810799698,0.0
2022-06-14,Palestine,Philippines,4.0,0.0,1485.705571132683,1491.5514289262592,1485.705571132683,1491.5514289262592,0.0
2022-06-14,French Guiana,Belize,1.0,0.0,1500.000128507252,1489.0071340329505,1500.000128507252,1489.0071340329505,0.0
2022-06-14,Uzbekistan,Thailand,2.0,0.0,1514.076018245477,1491.5459351538389,1514.076018245477,1491.5459351538389,0.0
2022-06-14,Maldives,Sri Lanka,1.0,0.0,1466.228677920568,1417.3696064505405,1466.228677920568,1417.3696064505405,0.0
2022-06-14,Bahrain,Turkmenistan,1.0,0.0,1550.7639517897594,1510.066899102126,1550.7639517897594,1510.066899102126,0.0
2022-06-14,Malaysia,Bangladesh,4.0,1.0,1525.5539097665292,1442.3600561572252,1525.5539097665292,1442.3600561572252,0.0
2022-06-14,Myanmar,Singapore,2.0,6.0,1437.4915044341087,1468.2910472612184,1437.4915044341087,1468.2910472612184,0.0
2022-06-14,Kyrgyzstan,Tajikistan,0.0,0.0,1485.8646735835196,1489.3380341235625,1485.8646735835196,1489.3380341235625,0.0
2022-06-14,Jamaica,Mexico,1.0,1.0,1453.0473584689742,1565.472462713088,1453.0473584689742,1565.472462713088,0.0
2022-06-14,El Salvador,United States,1.0,1.0,1466.445846357949,1550.9579451897703,1466.445846357949,1550.9579451897703,0.0
2022-06-14,Afghanistan,Cambodia,2.0,2.0,1464.44598873775,1443.0614952384412,1464.44598873775,1443.0614952384412,0.0
2022-06-14,Haiti,Guyana,6.0,0.0,1500.631610244561,1474.2976769056154,1500.631610244561,1474.2976769056154,0.0
2022-06-14,India,Hong Kong,4.0,0.0,1469.8662392242306,1453.954553105676,1469.8662392242306,1453.954553105676,0.0
2022-06-14,Indonesia,Nepal,7.0,0.0,1432.987277855994,1448.4108384372062,1432.987277855994,1448.4108384372062,0.0
2022-06-14,Bosnia and Herzegovina,Finland,3.0,2.0,1483.037857251978,1524.8215687074567,1491.4355076928648,1516.42391826657,15.0
2022-06-14,Bonaire,United States Virgin Islands,2.0,0.0,1500.0,1452.4082019773748,1500.0,1452.4082019773748,0.0
2022-06-14,Germany,Italy,5.0,2.0,1611.3198072703208,1667.4396786483494,1620.0208250908051,1658.738660827865,15.0
2022-06-14,Netherlands,Wales,3.0,2.0,1644.2555913947956,1584.1510650853102,1650.4709209225143,1577.9357355575914,15.0
2022-06-14,Poland,Belgium,0.0,1.0,1559.8266659014448,1716.3341711970513,1555.4937734416096,1720.6670636568865,15.0
2022-06-14,Armenia,Scotland,1.0,4.0,1468.448662953003,1542.0623539734747,1462.514382623064,1547.9966343034137,15.0
2022-06-14,Ukraine,Republic of Ireland,1.0,1.0,1575.992674020453,1489.9163417500672,1574.1716724653247,1491.7373433051955,15.0
2022-06-14,South Korea,Egypt,4.0,1.0,1607.7487277843766,1489.097581896812,1609.426675947734,1487.4196337334545,5.0
2022-06-14,Turkey,Lithuania,2.0,0.0,1545.1836796410025,1359.9310888415002,1549.02500529284,1356.0897631896628,15.0
2022-06-14,England,Hungary,0.0,4.0,1682.1350271082636,1549.3455912041698,1671.900411562047,1559.5802067503862,15.0
2022-06-14,Luxembourg,Faroe Islands,2.0,2.0,1445.5816668942089,1385.861770306659,1444.3050572395937,1387.1383799612743,15.0
2022-06-14,Moldova,Andorra,2.0,1.0,1340.5271446732763,1373.4855040826428,1348.736481610224,1365.2761671456951,15.0
2022-06-14,Liechtenstein,Latvia,0.0,2.0,1317.600664899528,1435.7067591106154,1312.5563212796735,1440.75110273047,15.0
2022-06-14,Romania,Montenegro,0.0,3.0,1511.8545154539856,1469.772640838217,1503.4505214974406,1478.176634794762,15.0
2022-06-14,Chile,Ghana,0.0,0.0,1466.6274991834105,1532.2981268151723,1466.6274991834105,1532.2981268151723,0.0
2022-06-14,Japan,Tunisia,0.0,3.0,1612.9746053148192,1535.579977033928,1612.9746053148192,1535.579977033928,0.0
2022-06-14,Turks and Caicos Islands,Sint Maarten,2.0,0.0,1459.0748116358911,1497.5711779418527,1459.0748116358911,1497.5711779418527,0.0
2022-06-17,Mapuche,Maule Sur,0.0,1.0,1500.0,1500.0,1500.0,1500.0,0.0
2022-06-18,Mapuche,Aymara,3.0,1.0,1500.0,1500.0,1500.0,1500.0,0.0
2022-06-19,Aymara,Maule Sur,0.0,1.0,1500.0,1500.0,1500.0,1500.0,0.0
2022-07-05,Seychelles,Botswana,0.0,1.0,1471.1825851153808,1491.199186046943,1471.1825851153808,1491.199186046943,0.0
2022-07-05,Angola,Comoros,3.0,1.0,1499.3228102418327,1494.9384988839645,1499.3228102418327,1494.9384988839645,0.0
2022-07-06,Mauritius,Eswatini,0.0,3.0,1472.6112640370027,1493.4298056497514,1472.6112640370027,1493.4298056497514,0.0
2022-07-06,Lesotho,Malawi,2.0,1.0,1492.9932910395594,1460.9100571808117,1492.9932910395594,1460.9100571808117,0.0
2022-07-07,Comoros,Botswana,0.0,1.0,1494.9384988839645,1491.199186046943,1494.9384988839645,1491.199186046943,0.0
2022-07-07,Angola,Seychelles,3.0,0.0,1499.3228102418327,1471.1825851153808,1499.3228102418327,1471.1825851153808,0.0
2022-07-08,Malawi,Eswatini,1.0,1.0,1460.9100571808117,1493.4298056497514,1460.9100571808117,1493.4298056497514,0.0
2022-07-08,Lesotho,Mauritius,2.0,1.0,1492.9932910395594,1472.6112640370027,1492.9932910395594,1472.6112640370027,0.0
2022-07-10,Eswatini,Lesotho,2.0,0.0,1493.4298056497514,1492.9932910395594,1493.4298056497514,1492.9932910395594,0.0
2022-07-10,Seychelles,Comoros,1.0,2.0,1471.1825851153808,1494.9384988839645,1471.1825851153808,1494.9384988839645,0.0
2022-07-10,Botswana,Angola,1.0,0.0,1491.199186046943,1499.3228102418327,1491.199186046943,1499.3228102418327,0.0
2022-07-10,Mauritius,Malawi,0.0,2.0,1472.6112640370027,1460.9100571808117,1472.6112640370027,1460.9100571808117,0.0
2022-07-12,Zambia,Botswana,1.0,1.0,1487.8891939846203,1491.199186046943,1487.8891939846203,1491.199186046943,0.0
2022-07-12,Madagascar,Namibia,0.0,2.0,1459.3859057604702,1494.0073948521074,1459.3859057604702,1494.0073948521074,0.0
2022-07-13,South Africa,Mozambique,0.0,0.0,1535.2162705804712,1483.7399866211322,1535.2162705804712,1483.7399866211322,0.0
2022-07-13,Senegal,Eswatini,1.0,1.0,1557.4593225675083,1493.4298056497514,1557.4593225675083,1493.4298056497514,0.0
2022-07-15,Zambia,Senegal,4.0,3.0,1487.8891939846203,1557.4593225675083,1487.8891939846203,1557.4593225675083,0.0
2022-07-15,Namibia,Mozambique,1.0,0.0,1494.0073948521074,1483.7399866211322,1494.0073948521074,1483.7399866211322,0.0
2022-07-15,South Africa,Madagascar,2.0,1.0,1535.2162705804712,1459.3859057604702,1535.2162705804712,1459.3859057604702,0.0
2022-07-15,Botswana,Eswatini,2.0,0.0,1491.199186046943,1493.4298056497514,1491.199186046943,1493.4298056497514,0.0
2022-07-16,Elba Island,Raetia,5.0,0.0,1500.0,1497.5,1502.4820113644219,1495.0179886355781,5.0
2022-07-17,South Africa,Botswana,2.0,1.0,1535.2162705804712,1491.199186046943,1535.2162705804712,1491.199186046943,0.0
2022-07-17,Mozambique,Senegal,1.0,1.0,1483.7399866211322,1557.4593225675083,1483.7399866211322,1557.4593225675083,0.0
2022-07-17,Namibia,Zambia,0.0,1.0,1494.0073948521074,1487.8891939846203,1494.0073948521074,1487.8891939846203,0.0
2022-07-19,Japan,Hong Kong,6.0,0.0,1612.9746053148192,1453.954553105676,1612.9746053148192,1453.954553105676,0.0
2022-07-20,China PR,South Korea,0.0,3.0,1503.6969347538807,1609.426675947734,1503.6969347538807,1609.426675947734,0.0
2022-07-24,South Korea,Hong Kong,3.0,0.0,1609.426675947734,1453.954553105676,1609.426675947734,1453.954553105676,0.0
2022-07-24,Japan,China PR,0.0,0.0,1612.9746053148192,1503.6969347538807,1612.9746053148192,1503.6969347538807,0.0
2022-07-27,China PR,Hong Kong,1.0,0.0,1503.6969347538807,1453.954553105676,1503.6969347538807,1453.954553105676,0.0
